Num_units,Intercept,Influence_level,Model,Replication,Measurement,Loss,R2,Imp_F,Imp_Z1,Imp_Z2
0,0,0,RF-R,5,W2,0.328015288,0.692564073,0.8833282542560035,0.3358924248855496,-0.006375397718061682
0,0,0,XGBoost-R,5,X,0.005092936,0.99261935,1.552511331328386,0.3480324118840838,-5.729483865422047e-05
0,0,0,XGBoost-R,5,W1,0.169084556,0.802524066,1.207448378288935,0.3519727040089016,0.003319378318582311
0,0,0,XGBoost-R,5,W2,0.299685352,0.624929292,0.9679931588117983,0.3769003415551169,-0.0265601400290436
0,0,0,MLP-R,5,X,0.001961459,0.998161601,1.5584672471031524,0.357757608945244,6.682368579591369e-08
0,0,0,MLP-R,5,W1,0.166283637,0.844148837,1.2368590776891846,0.36092342813058076,-1.4287062661721973e-05
0,0,0,MLP-R,5,W2,0.289866402,0.728319535,0.9900800583289717,0.3747789807157239,-0.001642799663632466
0,0,0,MLR,6,X,0.002144315,0.997838798,1.5603290908953014,0.4285899311719943,-4.859908489451837e-06
0,0,0,MLR,6,W1,0.162476665,0.836243815,1.1924706043122304,0.40245114092829004,-8.022255605781848e-05
0,0,0,MLR,6,W2,0.263021503,0.734907176,1.0789728925057862,0.4637769383687355,-0.0004641855209951529
0,0,0,SVR,6,X,0.002145879,0.997837221,1.5588495487105387,0.42812771332638383,-6.181128293081262e-06
0,0,0,SVR,6,W1,0.162326218,0.836395446,1.1916764724544933,0.40035503095420255,0.00022010485817320903
0,0,0,SVR,6,W2,0.262053001,0.735883305,1.077158906222926,0.4694103112391437,-0.00013823209088031918
0,0,0,RF-R,6,X,0.026515039,0.973276153,1.427481149377338,0.3569132844607264,0.0002468971395933273
0,0,0,RF-R,6,W1,0.2076147,0.790750313,1.1013859178460135,0.34204630824960575,-0.007894517557211688
0,0,0,RF-R,6,W2,0.290670165,0.707040777,0.9515051332614719,0.37819043675676445,0.001515528739365013
0,0,0,XGBoost-R,6,X,0.00648537,0.99027977,1.5560272234880828,0.40109323189604684,-0.0003165162725313975
0,0,0,XGBoost-R,6,W1,0.182625475,0.764608585,1.178687680059133,0.3722168960818011,-0.0062606614240796835
0,0,0,XGBoost-R,6,W2,0.271113679,0.63904504,1.0588198297275828,0.4252336099904143,0.002915600726275647
